label,source,age,n_interests,n_projects,interests,subject_1_name,subject_1_score,subject_2_name,subject_2_score,subject_3_name,subject_3_score,subject_4_name,subject_4_score,subject_5_name,subject_5_score,project_title,project_skills,archetype,base_ability
ML,synthetic,22,3,3,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Engineering Mathematics-III,48.6,Artificial Intelligence,42.9,Database Management Systems,39.1,Python,36.1,Engineering Mathematics-IV,34.5,Chatbot System,keras|data science|tensorflow|nlp|neural network|sklearn|classification|pytorch,below_avg,30.9
DWM,synthetic,21,2,1,Artificial Intelligence & Machine Learning|Web Development,Database Management Systems,86.2,Engineering Mathematics-IV,84.6,C++,82.9,Artificial Intelligence,77.0,Data Structures and Algorithms,76.3,Log Analysis System,data mining|pandas|sql,hard_sample,66.3
CCS,synthetic,21,2,2,Web Development|Cloud & Distributed Systems,Full Stack Development,56.6,Operating Systems,47.7,C++,47.4,Computer Networks,45.7,Engineering Mathematics-III,44.7,REST API Service,ci/cd|fullstack|node|kubernetes|serverless|classification|aws|jenkins,struggling,30.2
WT,synthetic,18,3,4,Network & Wireless Systems|Mobile & IoT Development|Cloud & Distributed Systems,C++,76.0,Microcontroller & Embedded Systems,73.8,Computer Networks,71.8,Python,65.2,Cryptography & Network Security,63.4,Gesture Controlled Robot,rfid|embedded|zigbee|raspberry pi|iot|sensor|arduino|mqtt,average,53.3
ML,synthetic,19,3,2,Data Science & Analytics|Artificial Intelligence & Machine Learning|Mobile & IoT Development,Artificial Intelligence,57.5,Software Engineering,46.3,Engineering Mathematics-IV,45.2,Engineering Mathematics-III,42.2,Full Stack Development,42.2,Chatbot System,sklearn|tensorflow|numpy|neural network|regression|classification|pytorch|python,below_avg,33.0
DWM,synthetic,19,2,2,Data Science & Analytics|Web Development,Database Management Systems,74.9,Automata Theory,67.7,Cryptography & Network Security,66.9,IoT,63.0,Engineering Mathematics-IV,61.6,Census Data Visualizer,data warehouse|power bi|mysql|sql|data visualization|hadoop|spark|data pipeline,hard_sample,53.0
DWM,synthetic,18,3,3,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Engineering Mathematics-IV,100.0,Database Management Systems,100.0,C++,100.0,Java,100.0,Cryptography & Network Security,99.5,Social Media Analytics,postgresql|tableau|mongodb|data warehouse|data visualization|hadoop|data mining|spark,topper,92.8
ML,synthetic,22,3,1,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Engineering Mathematics-III,97.8,Operating Systems,85.7,Python,79.7,C++,79.2,Artificial Intelligence,78.4,Fraud Detection System,postgresql|neural network|regression|classification|numpy,hard_sample,66.9
CCS,synthetic,20,2,2,Web Development|Cloud & Distributed Systems,C++,73.8,Computer Networks,70.9,Full Stack Development,68.3,Java,64.0,Database Management Systems,62.5,Full Stack E-Commerce Site,ci/cd|nginx|node|react|serverless|jenkins|terraform|rest api,above_avg,57.6
CCS,synthetic,20,2,3,Cloud & Distributed Systems|Data Science & Analytics,Full Stack Development,97.7,Computer Networks,91.8,Engineering Mathematics-III,78.4,Design & Analysis of Algorithms,78.1,Automata Theory,77.5,Portfolio Website Builder,devops|docker|ci/cd|fullstack|nginx|node|serverless|react,above_avg,65.9
ML,synthetic,20,2,3,Data Science & Analytics|Artificial Intelligence & Machine Learning,Python,100.0,Artificial Intelligence,100.0,Database Management Systems,94.3,Software Engineering,86.2,Engineering Mathematics-IV,85.5,Sentiment Analysis Tool,keras|data science|neural network|mongodb|classification|opencv|jupyter|terraform,strong,79.6
CCS,synthetic,19,2,2,Web Development|Cloud & Distributed Systems,Engineering Mathematics-IV,40.6,Computer Networks,30.8,Full Stack Development,21.7,Database Management Systems,20.0,Artificial Intelligence,15.9,Blog Platform with CMS,devops|fullstack|react|terraform|rest api|cloud,failing,7.5
DWM,synthetic,22,3,3,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Python,80.5,Database Management Systems,80.0,Artificial Intelligence,74.9,Automata Theory,70.2,Cryptography & Network Security,68.9,Survey Data Analyzer,postgresql|tableau|mongodb|mysql|data visualization|hadoop|analytics|etl,above_avg,65.9
DWM,synthetic,19,1,1,Artificial Intelligence & Machine Learning,Database Management Systems,73.1,C++,66.9,Software Engineering,65.7,Digital Logic & Design,64.9,Data Structures and Algorithms,62.4,Census Data Visualizer,etl|hadoop|pandas|sql,average,51.8
DWM,synthetic,20,2,4,Artificial Intelligence & Machine Learning|Data Science & Analytics,Data Structures and Algorithms,84.2,Automata Theory,80.0,Database Management Systems,78.7,Software Engineering,73.2,Design & Analysis of Algorithms,71.7,Business Intelligence Portal,rest api|postgresql|raspberry pi|tableau|mongodb|power bi|data warehouse|data visualization,strong,68.6
DWM,synthetic,20,2,4,Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-IV,93.6,Database Management Systems,90.6,Design & Analysis of Algorithms,88.5,Python,84.3,Cryptography & Network Security,81.3,Academic Performance Dashboard,postgresql|tableau|mongodb|power bi|mysql|sql|data mining|spark,strong,79.9
ML,synthetic,22,2,3,Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Engineering Mathematics-III,100.0,Artificial Intelligence,100.0,Python,96.6,Engineering Mathematics-IV,89.2,Cryptography & Network Security,85.6,Object Detection App,keras|data science|tensorflow|nlp|sensor|pytorch|classification|opencv,topper,79.4
WT,synthetic,20,2,1,Mobile & IoT Development|Network & Wireless Systems,Microcontroller & Embedded Systems,71.9,IoT,69.4,C++,65.0,Cryptography & Network Security,64.0,Design & Analysis of Algorithms,59.2,Remote Water Quality Monitor,rfid|iot|sensor|microcontroller|wireless,average,46.4
DWM,synthetic,21,2,1,Artificial Intelligence & Machine Learning|Data Science & Analytics,Artificial Intelligence,59.6,Data Structures and Algorithms,59.3,Database Management Systems,54.4,Automata Theory,51.6,Operating Systems,49.1,Crime Data Analysis,data warehouse|power bi|data visualization|data mining|analytics,hard_sample,43.7
WT,synthetic,20,1,1,Network & Wireless Systems,IoT,80.7,Data Structures and Algorithms,73.0,C++,57.8,Software Engineering,56.6,Microcontroller & Embedded Systems,55.7,Smart Parking System,rfid|raspberry pi|iot|freertos|arduino|lora|terraform|gpio,average,50.5
DWM,synthetic,21,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Database Management Systems,90.7,Engineering Mathematics-IV,82.8,Java,82.1,Digital Logic & Design,78.1,Data Structures and Algorithms,77.3,Crime Data Analysis,mongodb|power bi|data warehouse|sql|analytics|spark|data pipeline|pandas,strong,71.1
CCS,synthetic,22,1,2,Web Development,Full Stack Development,100.0,Software Engineering,96.5,Database Management Systems,92.1,Computer Networks,89.1,Digital Logic & Design,87.0,Real-Time Chat Application,ci/cd|docker|nginx|react|kubernetes|pytorch|rest api|deep learning,strong,76.0
WT,synthetic,19,3,2,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,IoT,89.0,Digital Logic & Design,73.8,Microcontroller & Embedded Systems,65.6,Design & Analysis of Algorithms,61.7,Cryptography & Network Security,61.2,Gesture Controlled Robot,rfid|embedded|zigbee|raspberry pi|sklearn|mqtt|bluetooth|i2c,average,54.2
ML,synthetic,22,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-III,75.1,Java,69.8,Design & Analysis of Algorithms,65.9,Operating Systems,62.8,Database Management Systems,62.3,Speech Recognition,sklearn|tensorflow|pytorch|wireless|deep learning|pandas,above_avg,56.0
DWM,synthetic,20,2,1,Artificial Intelligence & Machine Learning|Web Development,Database Management Systems,79.8,Engineering Mathematics-IV,69.0,Software Engineering,62.1,Data Structures and Algorithms,61.7,Digital Logic & Design,60.3,Business Intelligence Portal,data visualization|tableau|power bi|spark,average,56.1
WT,synthetic,21,2,2,Mobile & IoT Development|Network & Wireless Systems,Computer Networks,65.7,Digital Logic & Design,64.9,C++,64.4,IoT,64.2,Cryptography & Network Security,61.3,GPS Tracker,rfid|raspberry pi|freertos|arduino|lora|esp32|bluetooth|microcontroller,improving,51.2
CCS,synthetic,20,3,2,Web Development|Cloud & Distributed Systems|Data Science & Analytics,Full Stack Development,100.0,Database Management Systems,91.1,Python,83.9,Computer Networks,80.4,Software Engineering,78.6,Online Learning Platform,ci/cd|nginx|fullstack|react|serverless|data visualization|terraform|rest api,strong,70.1
ML,synthetic,21,1,4,Artificial Intelligence & Machine Learning,Artificial Intelligence,88.0,Python,76.6,Database Management Systems,66.7,Engineering Mathematics-III,64.3,Cryptography & Network Security,61.4,Handwriting Recognizer,rest api|rfid|keras|data science|tensorflow|nlp|regression|pytorch,above_avg,55.7
CCS,synthetic,20,2,4,Web Development|Cloud & Distributed Systems,Software Engineering,78.5,Full Stack Development,78.4,Java,77.5,Cryptography & Network Security,72.6,Engineering Mathematics-IV,70.2,Cloud Deployment Platform,ci/cd|docker|node|react|serverless|kubernetes|azure|cloud,strong,65.5
ML,synthetic,20,2,2,Data Science & Analytics|Artificial Intelligence & Machine Learning,Python,71.2,Software Engineering,57.8,Artificial Intelligence,56.9,Engineering Mathematics-III,53.8,Design & Analysis of Algorithms,48.5,Price Predictor,sklearn|tensorflow|nlp|regression|classification|opencv|pytorch|numpy,below_avg,40.6
CCS,synthetic,18,1,1,Web Development,Full Stack Development,78.4,Software Engineering,68.0,Java,66.9,C++,62.5,Python,60.1,Online Learning Platform,fullstack|cloud|analytics|nginx|aws,average,54.9
CCS,synthetic,20,3,2,Web Development|Cloud & Distributed Systems|Data Science & Analytics,Database Management Systems,93.7,Software Engineering,83.4,Data Structures and Algorithms,83.1,Java,76.5,Cryptography & Network Security,75.2,Real-Time Chat Application,devops|docker|ci/cd|fullstack|react|terraform|computer vision|azure,strong,69.3
DWM,synthetic,18,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Artificial Intelligence,67.0,Database Management Systems,58.5,Operating Systems,57.3,Python,54.0,Cryptography & Network Security,53.0,ETL Automation Tool,tableau|mongodb|data warehouse|sql|data visualization|terraform|hadoop|analytics,average,49.9
ML,synthetic,21,3,3,Artificial Intelligence & Machine Learning|Web Development|Network & Wireless Systems,Python,92.4,Artificial Intelligence,88.1,Engineering Mathematics-IV,85.8,Database Management Systems,83.3,Data Structures and Algorithms,82.2,Disease Diagnosis Tool,sklearn|tensorflow|nlp|neural network|pytorch|opencv|data visualization|python,strong,73.4
WT,synthetic,19,2,3,Mobile & IoT Development|Network & Wireless Systems,Operating Systems,59.2,Microcontroller & Embedded Systems,58.5,Computer Networks,57.6,Software Engineering,56.7,C++,56.2,Wireless Sensor Network,rfid|postgresql|tensorflow|zigbee|iot|sensor|arduino|lora,average,47.2
ML,synthetic,22,2,4,Artificial Intelligence & Machine Learning|Data Science & Analytics,Engineering Mathematics-III,89.2,Python,85.0,Artificial Intelligence,78.7,Cryptography & Network Security,78.3,Engineering Mathematics-IV,76.8,Music Genre Classifier,sklearn|nlp|classification|mqtt|pytorch|python|opencv|jupyter,strong,72.7
DWM,synthetic,22,2,3,Artificial Intelligence & Machine Learning|Web Development,Design & Analysis of Algorithms,39.6,Python,37.9,Microcontroller & Embedded Systems,31.4,Database Management Systems,28.1,IoT,28.0,Financial Data Mining Tool,postgresql|tableau|data warehouse|power bi|mongodb|sql|mysql|data visualization,struggling,25.2
CCS,synthetic,18,4,3,Cloud & Distributed Systems|Web Development|Data Science & Analytics|Artificial Intelligence & Machine Learning,C++,96.7,Full Stack Development,91.0,Java,88.9,Software Engineering,87.4,Design & Analysis of Algorithms,87.2,Kubernetes Cluster Monitor,devops|rest api|docker|ci/cd|fullstack|node|serverless|react,topper,80.5
WT,synthetic,19,2,3,Mobile & IoT Development|Cloud & Distributed Systems,Computer Networks,92.6,Microcontroller & Embedded Systems,92.4,Digital Logic & Design,91.6,Design & Analysis of Algorithms,88.0,IoT,87.0,Smart Parking System,rfid|embedded|zigbee|sensor|deep learning|lora|arduino|opencv,strong,78.2
ML,synthetic,21,3,4,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Automata Theory,85.6,Artificial Intelligence,82.5,Engineering Mathematics-III,78.2,Data Structures and Algorithms,75.3,Python,72.3,Language Translator,sklearn|data science|nlp|postgresql|tensorflow|neural network|regression|serverless,above_avg,63.9
DWM,synthetic,22,2,4,Data Science & Analytics|Artificial Intelligence & Machine Learning,Java,48.8,Cryptography & Network Security,45.7,Digital Logic & Design,44.9,Engineering Mathematics-III,44.5,Operating Systems,40.7,Business Intelligence Portal,postgresql|tableau|data warehouse|mongodb|power bi|sql|mysql|hadoop,struggling,29.6
DWM,synthetic,19,3,3,Data Science & Analytics|Artificial Intelligence & Machine Learning|Web Development,Database Management Systems,74.7,Software Engineering,57.4,Artificial Intelligence,56.6,Design & Analysis of Algorithms,55.6,Engineering Mathematics-IV,50.7,Sales Dashboard,postgresql|data warehouse|power bi|mongodb|mysql|data visualization|hadoop|data mining,below_avg,41.0
CCS,synthetic,21,2,4,Web Development|Cloud & Distributed Systems,Full Stack Development,93.2,Database Management Systems,77.9,Software Engineering,74.8,Engineering Mathematics-IV,72.4,Operating Systems,71.5,Real-Time Chat Application,devops|rest api|ci/cd|docker|fullstack|react|serverless|terraform,improving,63.1
CCS,synthetic,21,3,1,Cloud & Distributed Systems|Web Development|Data Science & Analytics,Software Engineering,88.7,Full Stack Development,84.9,Python,81.2,Database Management Systems,79.9,Computer Networks,77.6,CI/CD Pipeline Builder,ci/cd|fullstack|react|jenkins|rest api,strong,72.2
ML,synthetic,21,1,4,Artificial Intelligence & Machine Learning,Artificial Intelligence,56.2,Digital Logic & Design,53.1,Cryptography & Network Security,49.4,Engineering Mathematics-IV,46.7,Design & Analysis of Algorithms,46.7,Text Summarizer,data science|sklearn|tensorflow|neural network|raspberry pi|regression|pytorch|classification,below_avg,41.4
DWM,synthetic,19,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Mobile & IoT Development,Database Management Systems,89.9,Python,81.3,Java,74.0,Data Structures and Algorithms,73.1,Digital Logic & Design,71.6,Sales Dashboard,postgresql|spark|tableau|mongodb|power bi|sql|mysql|data visualization,strong,65.2
CCS,synthetic,18,2,2,Web Development|Network & Wireless Systems,Computer Networks,80.9,Software Engineering,75.5,Full Stack Development,72.7,Engineering Mathematics-IV,70.4,Design & Analysis of Algorithms,67.2,REST API Service,docker|tableau|serverless|terraform|microservices|nginx|azure|aws,hard_sample,54.9
DWM,synthetic,22,2,3,Artificial Intelligence & Machine Learning|Web Development,Database Management Systems,87.8,Python,83.3,Data Structures and Algorithms,79.8,Cryptography & Network Security,78.7,Engineering Mathematics-IV,78.5,Log Analysis System,postgresql|tableau|data warehouse|mongodb|mysql|sql|data visualization|hadoop,strong,75.4
CCS,synthetic,20,2,1,Cloud & Distributed Systems|Data Science & Analytics,Operating Systems,96.9,Full Stack Development,93.8,Java,85.1,Cryptography & Network Security,80.9,Computer Networks,79.4,Service Mesh Dashboard,devops|fullstack|react|terraform|rest api|cloud,strong,77.1
WT,synthetic,19,2,1,Mobile & IoT Development|Network & Wireless Systems,Operating Systems,75.8,Computer Networks,59.0,Automata Theory,58.0,IoT,54.6,Data Structures and Algorithms,54.2,Weather Station,i2c|sensor|iot,average,48.2
ML,synthetic,20,3,1,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Engineering Mathematics-III,83.5,Artificial Intelligence,79.9,Python,73.7,Data Structures and Algorithms,68.0,Cryptography & Network Security,65.3,Handwriting Recognizer,sklearn|mysql|pytorch|opencv|pandas,above_avg,59.9
